ab-dz,cocktail.Needed,dacu i neḥwaǧ akken ad neg (yiwen|yiwet) {drink}
ab-dz,cocktail.Needed,acu i (sriɣ|tesriḍ) i (akken|ad neg) (yiwen|yiwet) {drink}
ab-dz,cocktail.Needed,acu-ten (isufar|asafar) (n|i) (yiwen|yiwet) {drink}  
ab-dz,cocktail.Recipie,amek ara (geɣ|tgeḍ) (akken| ad neg) (yiwen|yiwet) {drink}
ab-dz,cocktail.Recipie,ini-d (nekk|nekkni) amek ara (geɣ|heyyiɣ) (yiwen|yiwet) {drink} 
ab-dz,cocktail.Recipie,awi-d (nekk|nekkni) tinaḍin i (yiwen|yiwet) {drink}
ab-dz,cocktail.Recipie,amek ara (neg|i uheggi) (yiwen|yiwet) {drink}
ab-dz,cocktail.Recipie,acu n tasesfart i (yiwen|yiwet) {drink} 
ca-es,cocktail.Needed,què (es necessita|cal|és necessari) (per|per a) fer (un|una) {drink}
ca-es,cocktail.Needed,què (necessito|necessites|necessitem|em cal|et cal|ens cal) (per fer|per|per a|per a fer) (un|una) {drink}
ca-es,cocktail.Needed,(quin és l'ingredient|quins són els ingredients) (d'|per fer |per a fer )(un|una) {drink}
ca-es,cocktail.Recipie,com es (barrejaria|barreja) (un|una) {drink}
ca-es,cocktail.Recipie,digues- (me|nos) com (fer|barrejar|preparar) (un|una) {drink}
ca-es,cocktail.Recipie,dona('m|'ns) instruccions per (un|una) {drink}
ca-es,cocktail.Recipie,com (fer|barrejar) (un|una) {drink}
ca-es,cocktail.Recipie,qual és la recepta de (un|una) {drink}
ca-es,ddg.birthdate,quan va néixer {person}
ca-es,ddg.birthdate,quan va nàixer {person}
ca-es,ddg.birthdate,(quan|quin) és l'aniversari (de |d'){person}
ca-es,ddg.birthdate,quina és la data de naixement (de |d'){person}
ca-es,ddg.search_duck,(cerca|busca|consulta|demana) a (duck duck go|ddg|de de ge|l'ànec) {query}
ca-es,ddg.search_duck,(cerca|busca|consulta|demana) {query} a (duck duck go|ddg|de de ge|l'ànec)
ca-es,ddg.search_duck,(cercar|buscar|consultar|demanar) a (duck duck go|ddg|de de ge|l'ànec) {query}
ca-es,ddg.search_duck,(cercar|buscar|consultar|demanar) {query} a (duck duck go|ddg|de de ge|l'ànec)
ca-es,ddg.search_duck,què diu (duck duck go|ddg|de de ge|l'ànec) (sobre|de) {query}
ca-es,ddg.search_duck,què posa a (duck duck go|ddg|de de ge|l'ànec) (sobre|de) {query}
ca-es,ddg.who,qui és {person}
ca-es,email-skill.check.email,revisa el correu electronic
ca-es,email-skill.check.email,comprova el meu correu
ca-es,email-skill.check.email,tinc algun correu nou
ca-es,email-skill.check.email,tinc cap correu
ca-es,email-skill.check.email,tinc cap correu electronic nou
ca-es,email-skill.enquire.email,Tinc un correu de {email}
ca-es,email-skill.enquire.email,He rebut (qualsevol | ) correu de {email}
ca-es,email-skill.enquire.email,He rebut correus de {email}
ca-es,email-skill.notify,digues-me si tinc (correu | correu electrònic | nou correu | correu electrònic)
ca-es,email-skill.notify,digues-me quan tingui (correu | correu electrònic | nou correu | correu electrònic)
ca-es,email-skill.notify,digues-me quan rebi (un correu | un correu electrònic | un correu electrònic) (de) {sender}
ca-es,email-skill.notify,avisa'm de (correu | correu electrònic) (de) {sender}
ca-es,email-skill.notify,notifica'm de (correu | correu electrònic | correu nou | correu electrònic nou)
ca-es,email-skill.notify,notifica'm de (correu | correu electrònic | correu nou | correu electrònic nou) (de) {sender}
ca-es,email-skill.notify,notifica'm quan rebi (correu | correu electrònic | correu nou | correu electrònic nou)
ca-es,email-skill.notify,notifica'm quan rebi (un correu | un correu electrònic | correu electrònic) (de) {sender}
ca-es,email-skill.stop,no em notifiquis si tinc (correu|correu electrònic|correu nou|correu electrònic nou)
ca-es,email-skill.stop,no em notifiquis si tinc (correu | correu electrònic | correu nou | correu electrònic nou) (de) {sender}
ca-es,email-skill.stop,no em notifiquis més si tinc (correu | correu electrònic | correu nou | correu electrònic nou)
ca-es,email-skill.stop,no em notifiquis més si tinc (correu | correu electrònic | correu nou | correu electrònic nou) (de) {sender}
ca-es,email-skill.stop,no m'avisis si tinc (correu | correu electrònic | correu nou | correu electrònic nou)
ca-es,email-skill.stop,no m'avisis si tinc (correu | correu electrònic | correu nou | correu electrònic nou) (de) {sender}
ca-es,email-skill.stop,no m'avisis més si tinc (correu | correu electrònic | correu nou | correu electrònic nou)
ca-es,email-skill.stop,no m'avisis més si tinc (correu | correu electrònic | correu nou | correu electrònic nou) (de) {sender}
ca-es,emby-skill.diagnostic,comprovant la connexió (emby|mb|mv|nv|emily) 
ca-es,emby-skill.diagnostic,Executa el diagnòstic (emby|mb|mv|nv|emily)
ca-es,emby-skill.diagnostic,comprova (emby|mb|mv|nv|emily)
ca-es,emby-skill.emby,reprodueix {media} des d'emby
ca-es,emby-skill.emby,reprodueix {media} des de mb
ca-es,emby-skill.emby,Posa l'artista {artist} a l'emby
ca-es,emby-skill.emby,posa l'artista {artist} a mb
ca-es,emby-skill.emby,posa l'album {album} a l'emby
ca-es,emby-skill.emby,posa l'album {album} a mb
ca-es,icanhazdadjokes.joke,(conta|diga|digue|explica)'m (alguna|una) broma
ca-es,icanhazdadjokes.joke,(conta|diga|digue|explica) (alguna|una) broma
ca-es,icanhazdadjokes.joke,(conta|diga|digue|explica)'m (algun|un) acudit
ca-es,icanhazdadjokes.joke,(conta|diga|digue|explica) (algun|un) acudit
