nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Ja
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Nee
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Probeer me later te vragen
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Zeker
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Natuurlijk niet
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Zeker
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Noppes
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Waarom niet?
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Ik zou er niet op rekenen
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Reken maar!
nl-nl,Crystal-Ball-Mycroft-Skill.random.answer,Ik zou er niet op wachten
nl-nl,Number-Guess-Mycroft-Skill.correct,Helemaal goed!
nl-nl,Number-Guess-Mycroft-Skill.correct,Je hebt 'm!
nl-nl,Number-Guess-Mycroft-Skill.correct,Correct!
nl-nl,Number-Guess-Mycroft-Skill.correct,Dat is inderdaad het getal!
nl-nl,Number-Guess-Mycroft-Skill.correct,Goed gedaan!
nl-nl,Number-Guess-Mycroft-Skill.correct,Je wint!
nl-nl,Number-Guess-Mycroft-Skill.get.lower,Wat is je ondergrens?
nl-nl,Number-Guess-Mycroft-Skill.get.upper,Wat is je bovengrens?
nl-nl,Number-Guess-Mycroft-Skill.guess,Raad het getal
nl-nl,Number-Guess-Mycroft-Skill.guess,Wat denk je dat het getal is
nl-nl,Number-Guess-Mycroft-Skill.guess,Raad
nl-nl,Number-Guess-Mycroft-Skill.input.error,Ik begreep niet wat je zei
nl-nl,Number-Guess-Mycroft-Skill.input.error,Er ging iets mis toen ik dat probeerde te begrijpen
nl-nl,Number-Guess-Mycroft-Skill.input.error,Er was een invoerfout
nl-nl,Number-Guess-Mycroft-Skill.input.error,Kun je dat nog eens zeggen?
nl-nl,Number-Guess-Mycroft-Skill.invalid.input,Dat is ongeldig. Ik wil een getal horen
nl-nl,Number-Guess-Mycroft-Skill.invalid.input,Antwoord met een getal
nl-nl,Number-Guess-Mycroft-Skill.invalid.input,Je moet met een getal antwoorden
nl-nl,Number-Guess-Mycroft-Skill.invalid.input,Dat is geen getal
nl-nl,Number-Guess-Mycroft-Skill.start.game,Ok laten we beginnen
nl-nl,Number-Guess-Mycroft-Skill.start.game,Laten we beginnen
nl-nl,Number-Guess-Mycroft-Skill.start.game,We beginnen
nl-nl,Number-Guess-Mycroft-Skill.start.game,Laten we beginnen
nl-nl,Number-Guess-Mycroft-Skill.start.game,Laten we eens kijken wat je hebt
nl-nl,Number-Guess-Mycroft-Skill.start.game,Oké we spelen Raad het Getal
nl-nl,Number-Guess-Mycroft-Skill.too.high,Te hoog
nl-nl,Number-Guess-Mycroft-Skill.too.low,Te laag
nl-nl,aircrack.cannot.sudo,Fout het lijkt dat ik niet de aircrack commandos kan sudo-en zonder wachtwoord. Zie github.com/JonStratton/skill-aircrack voor opmerkingen over sudo toegang.
nl-nl,aircrack.captured.handshake,Handdruk gevangen
nl-nl,aircrack.confirm.permission,Toegang verkrijgen tot een WiFi netwerk waarvoor je geen toestemming hebt kan illegaal zijn. Bevestig alsjeblieft dat je toegang hebt tot dit netwerk door Ja te kiezen. Anders kies Nee om te annuleren.
nl-nl,aircrack.deauthing.clients,Cliënten aan het de-authoriseren die verbonden zijn aan het {{selected_network}} netwerk.
nl-nl,aircrack.interfaces.are,De volgende interfaces zijn beschikbaar: {{available_interfaces}}
nl-nl,aircrack.interfaces.are,Hier zijn de beschikbare interfaces: {{available_interfaces}}
nl-nl,aircrack.interfaces.are,{{available_interfaces}} zijn beschikbaar.
nl-nl,aircrack.monitor.stopped.early,Monitor stopte voor de handdruk vastgelegd was.
nl-nl,aircrack.networks.are,De volgende netwerken zijn beschikbaar: {{available_networks}}
nl-nl,aircrack.no.interfaces,Er zijn geen beschikbare interfaces.
nl-nl,aircrack.no.networks,Er zijn geen beschikbare netwerken.
nl-nl,aircrack.no.password,Geen wachtwoord gevonden.
nl-nl,aircrack.no.such.interface,Geen interface met deze omschrijving gevonden.
nl-nl,aircrack.no.such.network,Geen netwerk met deze beschrijving gevonden.
nl-nl,aircrack.recovered.password,Volgende wachtwoord hersteld: {{password}}
nl-nl,aircrack.select.interface.first,Selecteer de interface eerst alstublieft.
nl-nl,aircrack.selected.interface,De interface {{selected_interface}} geselecteerd.
nl-nl,aircrack.selected.network,het {{selected_network}} netwerk werd geselecteerd.
nl-nl,aircrack.start.monitor,Monitor aan het starten.
nl-nl,aircrack.stop.monitor,Monitor aan het stoppen.
nl-nl,auto-volume-skill.activate,Oke
nl-nl,auto-volume-skill.activate,Automatische geluidssterkte geactiveerd
nl-nl,auto-volume-skill.activate,Ik heb automatisch geluidssterkte aangezet
nl-nl,auto-volume-skill.deactivate,Oke
nl-nl,auto-volume-skill.deactivate,Automatisch geluidsniveau is uitgeschakeld
nl-nl,auto-volume-skill.deactivate,Ik heb het automatisch geluidsniveau uitgeschakeld
nl-nl,auto-volume-skill.reset,Ik heb het automatisch geluidsniveau terug gezet
nl-nl,cocktail.NotFound,Sorry ik heb het gevraagde drankje niet kunnen vinden
